13,1,2017,01:51:00,PM,5.82,126.58,021,3.1,107 km S 86° E of Jose Abad Santos,Davao Occidental
13,1,2017,11:19:00,AM,14.43,120.31,001,1.8,019 km S 86° W of Mariveles,Bataan
13,1,2017,10:14:00,AM,14.14,120.35,003,2.0,031 km N 77° W of Nasugbu,Batangas
13,1,2017,09:43:00,AM,17.55,121.82,056,2.0,013 km S 86° E of Enrile,Cagayan
13,1,2017,05:44:00,AM,9.38,125.65,015,2.5,012 km S 39° E of Alegria,Surigao del Norte
13,1,2017,05:33:00,AM,6.14,126.38,019,3.9,076 km S 85° E of Don Marcelino,Davao Occidental
13,1,2017,05:12:00,AM,13.02,124.49,036,2.2,032 km S 84° E of Prieto Diaz,Sorsogon
13,1,2017,04:32:00,AM,9.89,124.04,021,2.2,005 km N 51° E of Catigbian,Bohol
13,1,2017,04:14:00,AM,10,126.31,017,3.4,025 km N 75° E of San Isidro,Surigao del Norte
13,1,2017,03:50:00,AM,13.29,120.15,020,2.1,038 km S 68° W of Paluan,Occidental Mindoro
13,1,2017,03:45:00,AM,14.99,121.42,023,2.5,034 km N 40° W of General Nakar,Quezon
13,1,2017,03:39:00,AM,10.1,126.35,006,3.5,031 km N 74° E of Burgos,Surigao del Norte
13,1,2017,03:35:00,AM,12.92,120.1,002,2.4,063 km S 58° W of Mamburao,Occidental Mindoro
13,1,2017,03:28:00,AM,7,127.32,010,2.6,086 km S 74° E of Manay,Davao Oriental
13,1,2017,02:16:00,AM,13.43,124.15,007,1.9,020 km S 26° W of Virac,Catanduanes
13,1,2017,01:18:00,AM,13.44,124.21,010,2.9,016 km S 06° W of Virac,Catanduanes
12,1,2017,11:55:00,PM,14.1,120.44,119,1.9,020 km N 84° W of Nasugbu,Batangas
12,1,2017,09:54:00,PM,14.77,119.98,031,2.2,023 km S 31° W of San Antonion,Zambales
12,1,2017,07:33:00,PM,13.79,120.52,100,3.2,030 km N 77° E of Looc,Occidental Mindoro
12,1,2017,02:26:00,PM,12.7,124.84,020,2.1,018 km N 30° W of Pambujan,Northern Samar
12,1,2017,11:41:00,AM,10.38,122.35,024,2.4,026 km S 53° W of Nueva Valencia,Guimaras
12,1,2017,10:44:00,AM,12,120.65,007,2.0,060 km S 50° W of San Jose,Occidental Mindoro
12,1,2017,09:27:00,AM,7.63,124.62,001,2.7,015 km S 84° W of Wao,Lanao del Sur
12,1,2017,07:35:00,AM,13.82,120.4,049,2.0,019 km N 55° E of Looc,Occidental Mindoro
12,1,2017,06:55:00,AM,13.91,120.55,010,1.8,013 km N 47° W of Calatagan,Batangas
12,1,2017,06:38:00,AM,9.54,122.85,128,2.5,019 km N 18° E of Bayawan,Negros Occidental
12,1,2017,05:34:00,AM,11.54,125.82,027,2.7,033 km N 42° E of Hernani,Eastern Samar
12,1,2017,04:43:00,AM,6.26,126.37,009,3.0,054 km S 37° E of Governor Generoso,Davao Oriental
11,1,2017,11:46:00,PM,18.24,120.76,022,2.2,018 km N 77° E of Laoag City,
11,1,2017,09:03:00,PM,18.74,121.23,029,2.2,020 km N 01° E of Sanchez - mira,Cagayan
11,1,2017,05:54:00,PM,9.87,126.18,032,2.6,009 km N 85° E of Pilar,Surigao del Norte
11,1,2017,05:46:00,PM,6.18,125.01,012,2.6,007 km S 46° W of Polomolok,South Cotabato
11,1,2017,03:52:00,PM,15.68,119.77,026,2.2,018 km S 59° W of Santa Cruz,Zambales
11,1,2017,02:24:00,PM,13.47,124.21,012,5.1,013 km S 08° W of Virac,Catanduanes
11,1,2017,10:01:00,AM,12.43,123.64,009,2.2,007 km N 15° E of Mabate,Masbate
11,1,2017,09:09:00,AM,13.01,124.36,032,2.0,018 km S 76° E of Prieto Diaz,Sorsogon
11,1,2017,07:46:00,AM,13.45,121.57,005,3.1,032 km N 63° E of Naujan,Oriental Mindoro
11,1,2017,05:53:00,AM,12.48,124.39,079,3.4,006 km S 37° W of Rosario,Northern Samar
11,1,2017,03:07:00,AM,10.14,125.16,023,2.8,005 km S 64° E of Liloan,Southern Leyte
11,1,2017,01:14:00,AM,13.67,120.59,160,2.5,029 km N 32° W of Abra De Ilog,Occidental Mindoro
10,1,2017,07:49:00,PM,5.33,126.5,008,3.1,115 km S 58° E of Jose Abad Santos,Davao Occidental
10,1,2017,07:10:00,PM,9.7,126.47,024,3.3,035 km S 75° E of General Luna,Surigao del Norte
10,1,2017,02:25:00,PM,4.16,122.85,654,4.9,257 km S 24° E of Tongkil,Sulu
